sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
122;SDS011;56;-0.108;34.749;2019-09-22T07:14:58.054487+00:00;P2;36.42
122;SDS011;56;-0.108;34.749;2019-09-22T07:14:58.054487+00:00;P1;39.92
121;DHT22;56;-0.108;34.749;2019-09-22T07:15:00.089139+00:00;humidity;52.50
121;DHT22;56;-0.108;34.749;2019-09-22T07:15:00.089139+00:00;temperature;28.30
122;SDS011;56;-0.108;34.749;2019-09-22T07:17:29.986506+00:00;P2;33.63
122;SDS011;56;-0.108;34.749;2019-09-22T07:17:29.986506+00:00;P1;36.72
121;DHT22;56;-0.108;34.749;2019-09-22T07:17:31.711086+00:00;humidity;53.00
121;DHT22;56;-0.108;34.749;2019-09-22T07:17:31.711086+00:00;temperature;28.30
122;SDS011;56;-0.108;34.749;2019-09-22T07:20:01.005203+00:00;P2;34.53
122;SDS011;56;-0.108;34.749;2019-09-22T07:20:01.005203+00:00;P1;37.83
121;DHT22;56;-0.108;34.749;2019-09-22T07:20:03.178435+00:00;humidity;53.00
121;DHT22;56;-0.108;34.749;2019-09-22T07:20:03.178435+00:00;temperature;28.40
122;SDS011;56;-0.108;34.749;2019-09-22T07:22:32.874460+00:00;P2;35.42
122;SDS011;56;-0.108;34.749;2019-09-22T07:22:32.874460+00:00;P1;38.83
121;DHT22;56;-0.108;34.749;2019-09-22T07:22:34.593131+00:00;humidity;52.10
121;DHT22;56;-0.108;34.749;2019-09-22T07:22:34.593131+00:00;temperature;28.40
122;SDS011;56;-0.108;34.749;2019-09-22T07:25:04.403586+00:00;P2;34.10
122;SDS011;56;-0.108;34.749;2019-09-22T07:25:04.403586+00:00;P1;37.10
121;DHT22;56;-0.108;34.749;2019-09-22T07:25:06.640119+00:00;humidity;52.10
121;DHT22;56;-0.108;34.749;2019-09-22T07:25:06.640119+00:00;temperature;28.40
122;SDS011;56;-0.108;34.749;2019-09-22T07:27:35.796092+00:00;P2;36.03
122;SDS011;56;-0.108;34.749;2019-09-22T07:27:35.796092+00:00;P1;39.50
121;DHT22;56;-0.108;34.749;2019-09-22T07:27:37.773991+00:00;humidity;52.40
121;DHT22;56;-0.108;34.749;2019-09-22T07:27:37.773991+00:00;temperature;28.40
122;SDS011;56;-0.108;34.749;2019-09-22T07:30:08.549867+00:00;P2;35.25
122;SDS011;56;-0.108;34.749;2019-09-22T07:30:08.549867+00:00;P1;38.72
121;DHT22;56;-0.108;34.749;2019-09-22T07:30:10.501207+00:00;humidity;52.80
121;DHT22;56;-0.108;34.749;2019-09-22T07:30:10.501207+00:00;temperature;28.40
122;SDS011;56;-0.108;34.749;2019-09-22T07:32:40.330143+00:00;P2;36.38
122;SDS011;56;-0.108;34.749;2019-09-22T07:32:40.330143+00:00;P1;40.08
121;DHT22;56;-0.108;34.749;2019-09-22T07:32:42.102865+00:00;humidity;53.10
121;DHT22;56;-0.108;34.749;2019-09-22T07:32:42.102865+00:00;temperature;28.30
122;SDS011;56;-0.108;34.749;2019-09-22T07:35:11.477477+00:00;P2;35.10
122;SDS011;56;-0.108;34.749;2019-09-22T07:35:11.477477+00:00;P1;38.40
121;DHT22;56;-0.108;34.749;2019-09-22T07:35:13.255139+00:00;humidity;53.40
121;DHT22;56;-0.108;34.749;2019-09-22T07:35:13.255139+00:00;temperature;28.30
122;SDS011;56;-0.108;34.749;2019-09-22T07:37:42.874708+00:00;P2;35.63
122;SDS011;56;-0.108;34.749;2019-09-22T07:37:42.874708+00:00;P1;38.92
121;DHT22;56;-0.108;34.749;2019-09-22T07:37:44.861074+00:00;humidity;53.50
121;DHT22;56;-0.108;34.749;2019-09-22T07:37:44.861074+00:00;temperature;28.40
122;SDS011;56;-0.108;34.749;2019-09-22T07:40:14.600328+00:00;P2;34.10
122;SDS011;56;-0.108;34.749;2019-09-22T07:40:14.600328+00:00;P1;37.97
121;DHT22;56;-0.108;34.749;2019-09-22T07:40:16.319550+00:00;humidity;53.80
121;DHT22;56;-0.108;34.749;2019-09-22T07:40:16.319550+00:00;temperature;28.40
122;SDS011;56;-0.108;34.749;2019-09-22T07:42:46.260948+00:00;P2;33.03
122;SDS011;56;-0.108;34.749;2019-09-22T07:42:46.260948+00:00;P1;36.05
121;DHT22;56;-0.108;34.749;2019-09-22T07:42:47.997903+00:00;humidity;54.00
121;DHT22;56;-0.108;34.749;2019-09-22T07:42:47.997903+00:00;temperature;28.50
122;SDS011;56;-0.108;34.749;2019-09-22T07:45:17.096104+00:00;P2;34.17
122;SDS011;56;-0.108;34.749;2019-09-22T07:45:17.096104+00:00;P1;37.42
121;DHT22;56;-0.108;34.749;2019-09-22T07:45:19.040477+00:00;humidity;53.40
121;DHT22;56;-0.108;34.749;2019-09-22T07:45:19.040477+00:00;temperature;28.60
122;SDS011;56;-0.108;34.749;2019-09-22T07:47:47.948733+00:00;P2;34.10
122;SDS011;56;-0.108;34.749;2019-09-22T07:47:47.948733+00:00;P1;37.17
121;DHT22;56;-0.108;34.749;2019-09-22T07:47:49.769888+00:00;humidity;53.40
121;DHT22;56;-0.108;34.749;2019-09-22T07:47:49.769888+00:00;temperature;28.60
122;SDS011;56;-0.108;34.749;2019-09-22T07:50:19.110939+00:00;P2;35.58
122;SDS011;56;-0.108;34.749;2019-09-22T07:50:19.110939+00:00;P1;38.75
121;DHT22;56;-0.108;34.749;2019-09-22T07:50:20.672274+00:00;humidity;53.10
121;DHT22;56;-0.108;34.749;2019-09-22T07:50:20.672274+00:00;temperature;28.50
122;SDS011;56;-0.108;34.749;2019-09-22T07:52:49.956921+00:00;P2;36.35
122;SDS011;56;-0.108;34.749;2019-09-22T07:52:49.956921+00:00;P1;39.58
121;DHT22;56;-0.108;34.749;2019-09-22T07:52:51.564945+00:00;humidity;53.10
121;DHT22;56;-0.108;34.749;2019-09-22T07:52:51.564945+00:00;temperature;28.30
122;SDS011;56;-0.108;34.749;2019-09-22T07:55:21.703338+00:00;P2;35.30
122;SDS011;56;-0.108;34.749;2019-09-22T07:55:21.703338+00:00;P1;38.75
121;DHT22;56;-0.108;34.749;2019-09-22T07:55:23.425812+00:00;humidity;53.80
121;DHT22;56;-0.108;34.749;2019-09-22T07:55:23.425812+00:00;temperature;28.30
122;SDS011;56;-0.108;34.749;2019-09-22T07:57:52.633400+00:00;P2;35.38
122;SDS011;56;-0.108;34.749;2019-09-22T07:57:52.633400+00:00;P1;38.85
121;DHT22;56;-0.108;34.749;2019-09-22T07:57:54.184652+00:00;humidity;54.00
121;DHT22;56;-0.108;34.749;2019-09-22T07:57:54.184652+00:00;temperature;28.30
122;SDS011;56;-0.108;34.749;2019-09-22T08:00:23.279831+00:00;P2;35.83
122;SDS011;56;-0.108;34.749;2019-09-22T08:00:23.279831+00:00;P1;39.03
121;DHT22;56;-0.108;34.749;2019-09-22T08:00:24.960919+00:00;humidity;54.80
121;DHT22;56;-0.108;34.749;2019-09-22T08:00:24.960919+00:00;temperature;28.40
122;SDS011;56;-0.108;34.749;2019-09-22T08:02:54.294908+00:00;P2;35.13
122;SDS011;56;-0.108;34.749;2019-09-22T08:02:54.294908+00:00;P1;38.13
121;DHT22;56;-0.108;34.749;2019-09-22T08:02:56.434651+00:00;humidity;54.40
121;DHT22;56;-0.108;34.749;2019-09-22T08:02:56.434651+00:00;temperature;28.50
122;SDS011;56;-0.108;34.749;2019-09-22T08:05:25.277572+00:00;P2;34.63
122;SDS011;56;-0.108;34.749;2019-09-22T08:05:25.277572+00:00;P1;37.67
121;DHT22;56;-0.108;34.749;2019-09-22T08:05:26.886303+00:00;humidity;54.60
121;DHT22;56;-0.108;34.749;2019-09-22T08:05:26.886303+00:00;temperature;28.70
122;SDS011;56;-0.108;34.749;2019-09-22T08:07:56.007503+00:00;P2;34.75
122;SDS011;56;-0.108;34.749;2019-09-22T08:07:56.007503+00:00;P1;38.55
121;DHT22;56;-0.108;34.749;2019-09-22T08:07:57.673604+00:00;humidity;54.50
121;DHT22;56;-0.108;34.749;2019-09-22T08:07:57.673604+00:00;temperature;28.80
122;SDS011;56;-0.108;34.749;2019-09-22T08:10:26.859078+00:00;P2;34.38
122;SDS011;56;-0.108;34.749;2019-09-22T08:10:26.859078+00:00;P1;37.50
121;DHT22;56;-0.108;34.749;2019-09-22T08:10:28.413651+00:00;humidity;54.40
121;DHT22;56;-0.108;34.749;2019-09-22T08:10:28.413651+00:00;temperature;28.90
122;SDS011;56;-0.108;34.749;2019-09-22T08:12:58.908051+00:00;P2;34.90
122;SDS011;56;-0.108;34.749;2019-09-22T08:12:58.908051+00:00;P1;38.05
122;SDS011;56;-0.108;34.749;2019-09-22T08:15:27.929053+00:00;P2;35.42
122;SDS011;56;-0.108;34.749;2019-09-22T08:15:27.929053+00:00;P1;39.15
121;DHT22;56;-0.108;34.749;2019-09-22T08:15:29.639043+00:00;humidity;52.00
121;DHT22;56;-0.108;34.749;2019-09-22T08:15:29.639043+00:00;temperature;29.10
122;SDS011;56;-0.108;34.749;2019-09-22T08:17:59.482117+00:00;P2;35.53
122;SDS011;56;-0.108;34.749;2019-09-22T08:17:59.482117+00:00;P1;38.83
121;DHT22;56;-0.108;34.749;2019-09-22T08:18:01.222505+00:00;humidity;52.30
121;DHT22;56;-0.108;34.749;2019-09-22T08:18:01.222505+00:00;temperature;29.00
122;SDS011;56;-0.108;34.749;2019-09-22T08:20:30.106434+00:00;P2;36.55
122;SDS011;56;-0.108;34.749;2019-09-22T08:20:30.106434+00:00;P1;39.85
121;DHT22;56;-0.108;34.749;2019-09-22T08:20:32.039103+00:00;humidity;52.90
121;DHT22;56;-0.108;34.749;2019-09-22T08:20:32.039103+00:00;temperature;28.90
122;SDS011;56;-0.108;34.749;2019-09-22T08:23:01.065587+00:00;P2;35.28
122;SDS011;56;-0.108;34.749;2019-09-22T08:23:01.065587+00:00;P1;38.13
121;DHT22;56;-0.108;34.749;2019-09-22T08:23:02.992117+00:00;humidity;52.80
121;DHT22;56;-0.108;34.749;2019-09-22T08:23:02.992117+00:00;temperature;28.90
122;SDS011;56;-0.108;34.749;2019-09-22T08:25:32.315559+00:00;P2;37.45
122;SDS011;56;-0.108;34.749;2019-09-22T08:25:32.315559+00:00;P1;41.00
121;DHT22;56;-0.108;34.749;2019-09-22T08:25:34.039937+00:00;humidity;52.90
121;DHT22;56;-0.108;34.749;2019-09-22T08:25:34.039937+00:00;temperature;29.00
122;SDS011;56;-0.108;34.749;2019-09-22T08:28:02.854113+00:00;P2;34.95
122;SDS011;56;-0.108;34.749;2019-09-22T08:28:02.854113+00:00;P1;37.75
121;DHT22;56;-0.108;34.749;2019-09-22T08:28:04.627323+00:00;humidity;51.60
121;DHT22;56;-0.108;34.749;2019-09-22T08:28:04.627323+00:00;temperature;29.10
122;SDS011;56;-0.108;34.749;2019-09-22T08:30:33.891328+00:00;P2;35.03
122;SDS011;56;-0.108;34.749;2019-09-22T08:30:33.891328+00:00;P1;38.38
121;DHT22;56;-0.108;34.749;2019-09-22T08:30:35.730286+00:00;humidity;50.70
121;DHT22;56;-0.108;34.749;2019-09-22T08:30:35.730286+00:00;temperature;29.00
122;SDS011;56;-0.108;34.749;2019-09-22T08:33:04.439842+00:00;P2;35.15
122;SDS011;56;-0.108;34.749;2019-09-22T08:33:04.439842+00:00;P1;38.33
121;DHT22;56;-0.108;34.749;2019-09-22T08:33:06.030058+00:00;humidity;50.50
121;DHT22;56;-0.108;34.749;2019-09-22T08:33:06.030058+00:00;temperature;29.00
122;SDS011;56;-0.108;34.749;2019-09-22T08:35:35.977625+00:00;P2;43.83
122;SDS011;56;-0.108;34.749;2019-09-22T08:35:35.977625+00:00;P1;47.83
121;DHT22;56;-0.108;34.749;2019-09-22T08:35:37.813455+00:00;humidity;50.50
121;DHT22;56;-0.108;34.749;2019-09-22T08:35:37.813455+00:00;temperature;29.20
122;SDS011;56;-0.108;34.749;2019-09-22T08:38:06.728319+00:00;P2;48.60
122;SDS011;56;-0.108;34.749;2019-09-22T08:38:06.728319+00:00;P1;52.13
121;DHT22;56;-0.108;34.749;2019-09-22T08:38:09.202321+00:00;humidity;49.10
121;DHT22;56;-0.108;34.749;2019-09-22T08:38:09.202321+00:00;temperature;29.40
122;SDS011;56;-0.108;34.749;2019-09-22T08:40:38.588204+00:00;P2;51.67
122;SDS011;56;-0.108;34.749;2019-09-22T08:40:38.588204+00:00;P1;55.20
121;DHT22;56;-0.108;34.749;2019-09-22T08:40:40.326676+00:00;humidity;48.30
121;DHT22;56;-0.108;34.749;2019-09-22T08:40:40.326676+00:00;temperature;29.50
122;SDS011;56;-0.108;34.749;2019-09-22T08:43:09.227255+00:00;P2;33.72
122;SDS011;56;-0.108;34.749;2019-09-22T08:43:09.227255+00:00;P1;37.17
121;DHT22;56;-0.108;34.749;2019-09-22T08:43:10.904219+00:00;humidity;47.40
121;DHT22;56;-0.108;34.749;2019-09-22T08:43:10.904219+00:00;temperature;29.60
122;SDS011;56;-0.108;34.749;2019-09-22T08:45:40.261867+00:00;P2;34.78
122;SDS011;56;-0.108;34.749;2019-09-22T08:45:40.261867+00:00;P1;37.85
121;DHT22;56;-0.108;34.749;2019-09-22T08:45:42.100758+00:00;humidity;47.20
121;DHT22;56;-0.108;34.749;2019-09-22T08:45:42.100758+00:00;temperature;29.80
122;SDS011;56;-0.108;34.749;2019-09-22T08:48:11.786898+00:00;P2;33.10
122;SDS011;56;-0.108;34.749;2019-09-22T08:48:11.786898+00:00;P1;36.10
121;DHT22;56;-0.108;34.749;2019-09-22T08:48:13.417522+00:00;humidity;46.90
121;DHT22;56;-0.108;34.749;2019-09-22T08:48:13.417522+00:00;temperature;29.90
122;SDS011;56;-0.108;34.749;2019-09-22T08:50:45.396487+00:00;P2;34.80
122;SDS011;56;-0.108;34.749;2019-09-22T08:50:45.396487+00:00;P1;38.20
121;DHT22;56;-0.108;34.749;2019-09-22T08:50:47.907308+00:00;humidity;46.00
121;DHT22;56;-0.108;34.749;2019-09-22T08:50:47.907308+00:00;temperature;30.20
122;SDS011;56;-0.108;34.749;2019-09-22T08:53:16.735830+00:00;P2;33.33
122;SDS011;56;-0.108;34.749;2019-09-22T08:53:16.735830+00:00;P1;36.55
121;DHT22;56;-0.108;34.749;2019-09-22T08:53:18.343644+00:00;humidity;47.20
121;DHT22;56;-0.108;34.749;2019-09-22T08:53:18.343644+00:00;temperature;30.50
122;SDS011;56;-0.108;34.749;2019-09-22T08:55:47.492717+00:00;P2;34.90
122;SDS011;56;-0.108;34.749;2019-09-22T08:55:47.492717+00:00;P1;38.00
121;DHT22;56;-0.108;34.749;2019-09-22T08:55:49.321545+00:00;humidity;46.10
121;DHT22;56;-0.108;34.749;2019-09-22T08:55:49.321545+00:00;temperature;30.70
122;SDS011;56;-0.108;34.749;2019-09-22T08:58:18.474912+00:00;P2;34.72
122;SDS011;56;-0.108;34.749;2019-09-22T08:58:18.474912+00:00;P1;37.83
121;DHT22;56;-0.108;34.749;2019-09-22T08:58:19.989303+00:00;humidity;45.30
121;DHT22;56;-0.108;34.749;2019-09-22T08:58:19.989303+00:00;temperature;30.80
122;SDS011;56;-0.108;34.749;2019-09-22T09:00:51.930853+00:00;P2;32.58
122;SDS011;56;-0.108;34.749;2019-09-22T09:00:51.930853+00:00;P1;35.88
121;DHT22;56;-0.108;34.749;2019-09-22T09:00:54.246372+00:00;humidity;44.90
121;DHT22;56;-0.108;34.749;2019-09-22T09:00:54.246372+00:00;temperature;30.80
122;SDS011;56;-0.108;34.749;2019-09-22T09:03:23.412761+00:00;P2;33.28
122;SDS011;56;-0.108;34.749;2019-09-22T09:03:23.412761+00:00;P1;36.75
121;DHT22;56;-0.108;34.749;2019-09-22T09:03:25.238567+00:00;humidity;45.80
121;DHT22;56;-0.108;34.749;2019-09-22T09:03:25.238567+00:00;temperature;30.90
122;SDS011;56;-0.108;34.749;2019-09-22T09:05:54.269721+00:00;P2;33.65
122;SDS011;56;-0.108;34.749;2019-09-22T09:05:54.269721+00:00;P1;36.65
121;DHT22;56;-0.108;34.749;2019-09-22T09:05:55.826897+00:00;humidity;44.60
121;DHT22;56;-0.108;34.749;2019-09-22T09:05:55.826897+00:00;temperature;31.10
122;SDS011;56;-0.108;34.749;2019-09-22T09:08:25.593752+00:00;P2;32.25
122;SDS011;56;-0.108;34.749;2019-09-22T09:08:25.593752+00:00;P1;35.03
121;DHT22;56;-0.108;34.749;2019-09-22T09:08:27.527219+00:00;humidity;44.10
121;DHT22;56;-0.108;34.749;2019-09-22T09:08:27.527219+00:00;temperature;31.30
122;SDS011;56;-0.108;34.749;2019-09-22T09:10:57.693961+00:00;P2;34.15
122;SDS011;56;-0.108;34.749;2019-09-22T09:10:57.693961+00:00;P1;37.15
121;DHT22;56;-0.108;34.749;2019-09-22T09:10:59.690939+00:00;humidity;43.50
121;DHT22;56;-0.108;34.749;2019-09-22T09:10:59.690939+00:00;temperature;31.20
122;SDS011;56;-0.108;34.749;2019-09-22T09:13:29.912863+00:00;P2;34.22
122;SDS011;56;-0.108;34.749;2019-09-22T09:13:29.912863+00:00;P1;37.28
122;SDS011;56;-0.108;34.749;2019-09-22T09:15:59.555718+00:00;P2;36.05
122;SDS011;56;-0.108;34.749;2019-09-22T09:15:59.555718+00:00;P1;39.40
121;DHT22;56;-0.108;34.749;2019-09-22T09:16:01.344870+00:00;humidity;43.90
121;DHT22;56;-0.108;34.749;2019-09-22T09:16:01.344870+00:00;temperature;31.30
122;SDS011;56;-0.108;34.749;2019-09-22T09:18:30.284466+00:00;P2;35.00
122;SDS011;56;-0.108;34.749;2019-09-22T09:18:30.284466+00:00;P1;38.00
121;DHT22;56;-0.108;34.749;2019-09-22T09:18:32.379010+00:00;humidity;44.30
121;DHT22;56;-0.108;34.749;2019-09-22T09:18:32.379010+00:00;temperature;31.60
122;SDS011;56;-0.108;34.749;2019-09-22T09:21:12.576049+00:00;P2;35.03
122;SDS011;56;-0.108;34.749;2019-09-22T09:21:12.576049+00:00;P1;38.22
121;DHT22;56;-0.108;34.749;2019-09-22T09:21:14.411200+00:00;humidity;44.00
121;DHT22;56;-0.108;34.749;2019-09-22T09:21:14.411200+00:00;temperature;31.90
122;SDS011;56;-0.108;34.749;2019-09-22T09:23:43.214820+00:00;P2;34.00
122;SDS011;56;-0.108;34.749;2019-09-22T09:23:43.214820+00:00;P1;36.95
121;DHT22;56;-0.108;34.749;2019-09-22T09:23:45.495338+00:00;humidity;43.70
121;DHT22;56;-0.108;34.749;2019-09-22T09:23:45.495338+00:00;temperature;31.90
122;SDS011;56;-0.108;34.749;2019-09-22T09:26:14.979672+00:00;P2;34.30
122;SDS011;56;-0.108;34.749;2019-09-22T09:26:14.979672+00:00;P1;38.30
121;DHT22;56;-0.108;34.749;2019-09-22T09:26:16.986040+00:00;humidity;43.40
121;DHT22;56;-0.108;34.749;2019-09-22T09:26:16.986040+00:00;temperature;32.00
122;SDS011;56;-0.108;34.749;2019-09-22T09:28:45.915280+00:00;P2;32.90
122;SDS011;56;-0.108;34.749;2019-09-22T09:28:45.915280+00:00;P1;35.70
121;DHT22;56;-0.108;34.749;2019-09-22T09:28:47.595464+00:00;humidity;42.40
121;DHT22;56;-0.108;34.749;2019-09-22T09:28:47.595464+00:00;temperature;32.20
122;SDS011;56;-0.108;34.749;2019-09-22T09:31:16.766219+00:00;P2;33.78
122;SDS011;56;-0.108;34.749;2019-09-22T09:31:16.766219+00:00;P1;36.78
121;DHT22;56;-0.108;34.749;2019-09-22T09:31:18.884050+00:00;humidity;41.80
121;DHT22;56;-0.108;34.749;2019-09-22T09:31:18.884050+00:00;temperature;32.50
122;SDS011;56;-0.108;34.749;2019-09-22T09:33:47.587341+00:00;P2;33.38
122;SDS011;56;-0.108;34.749;2019-09-22T09:33:47.587341+00:00;P1;36.33
121;DHT22;56;-0.108;34.749;2019-09-22T09:33:49.312670+00:00;humidity;41.80
121;DHT22;56;-0.108;34.749;2019-09-22T09:33:49.312670+00:00;temperature;32.90
122;SDS011;56;-0.108;34.749;2019-09-22T09:36:19.437835+00:00;P2;32.45
122;SDS011;56;-0.108;34.749;2019-09-22T09:36:19.437835+00:00;P1;36.15
121;DHT22;56;-0.108;34.749;2019-09-22T09:36:21.249747+00:00;humidity;40.40
121;DHT22;56;-0.108;34.749;2019-09-22T09:36:21.249747+00:00;temperature;33.10
122;SDS011;56;-0.108;34.749;2019-09-22T09:38:51.350096+00:00;P2;32.80
122;SDS011;56;-0.108;34.749;2019-09-22T09:38:51.350096+00:00;P1;36.10
121;DHT22;56;-0.108;34.749;2019-09-22T09:38:52.966558+00:00;humidity;40.40
121;DHT22;56;-0.108;34.749;2019-09-22T09:38:52.966558+00:00;temperature;33.20
122;SDS011;56;-0.108;34.749;2019-09-22T09:41:22.185138+00:00;P2;34.08
122;SDS011;56;-0.108;34.749;2019-09-22T09:41:22.185138+00:00;P1;37.30
121;DHT22;56;-0.108;34.749;2019-09-22T09:41:25.280978+00:00;humidity;40.10
121;DHT22;56;-0.108;34.749;2019-09-22T09:41:25.280978+00:00;temperature;33.60
122;SDS011;56;-0.108;34.749;2019-09-22T09:43:59.574222+00:00;P2;33.55
122;SDS011;56;-0.108;34.749;2019-09-22T09:43:59.574222+00:00;P1;36.65
121;DHT22;56;-0.108;34.749;2019-09-22T09:44:07.442451+00:00;humidity;39.60
121;DHT22;56;-0.108;34.749;2019-09-22T09:44:07.442451+00:00;temperature;33.80
122;SDS011;56;-0.108;34.749;2019-09-22T09:46:36.991181+00:00;P2;33.20
122;SDS011;56;-0.108;34.749;2019-09-22T09:46:36.991181+00:00;P1;36.10
121;DHT22;56;-0.108;34.749;2019-09-22T09:46:39.481180+00:00;humidity;39.10
121;DHT22;56;-0.108;34.749;2019-09-22T09:46:39.481180+00:00;temperature;33.90
122;SDS011;56;-0.108;34.749;2019-09-22T09:49:08.442203+00:00;P2;31.77
122;SDS011;56;-0.108;34.749;2019-09-22T09:49:08.442203+00:00;P1;34.53
121;DHT22;56;-0.108;34.749;2019-09-22T09:49:10.176488+00:00;humidity;38.20
121;DHT22;56;-0.108;34.749;2019-09-22T09:49:10.176488+00:00;temperature;33.90
122;SDS011;56;-0.108;34.749;2019-09-22T09:51:40.072383+00:00;P2;33.78
122;SDS011;56;-0.108;34.749;2019-09-22T09:51:40.072383+00:00;P1;37.38
121;DHT22;56;-0.108;34.749;2019-09-22T09:51:42.413348+00:00;humidity;39.10
121;DHT22;56;-0.108;34.749;2019-09-22T09:51:42.413348+00:00;temperature;33.60
122;SDS011;56;-0.108;34.749;2019-09-22T09:54:12.758300+00:00;P2;32.83
122;SDS011;56;-0.108;34.749;2019-09-22T09:54:12.758300+00:00;P1;35.92
122;SDS011;56;-0.108;34.749;2019-09-22T09:56:45.352562+00:00;P2;32.83
122;SDS011;56;-0.108;34.749;2019-09-22T09:56:45.352562+00:00;P1;37.70
121;DHT22;56;-0.108;34.749;2019-09-22T09:56:47.194336+00:00;humidity;38.90
121;DHT22;56;-0.108;34.749;2019-09-22T09:56:47.194336+00:00;temperature;34.00
122;SDS011;56;-0.108;34.749;2019-09-22T09:59:16.395511+00:00;P2;32.78
122;SDS011;56;-0.108;34.749;2019-09-22T09:59:16.395511+00:00;P1;35.67
121;DHT22;56;-0.108;34.749;2019-09-22T09:59:18.329530+00:00;humidity;37.90
121;DHT22;56;-0.108;34.749;2019-09-22T09:59:18.329530+00:00;temperature;34.40
122;SDS011;56;-0.108;34.749;2019-09-22T10:01:47.380088+00:00;P2;33.13
122;SDS011;56;-0.108;34.749;2019-09-22T10:01:47.380088+00:00;P1;36.25
121;DHT22;56;-0.108;34.749;2019-09-22T10:01:49.319939+00:00;humidity;37.70
121;DHT22;56;-0.108;34.749;2019-09-22T10:01:49.319939+00:00;temperature;34.50
122;SDS011;56;-0.108;34.749;2019-09-22T10:04:18.298421+00:00;P2;32.20
122;SDS011;56;-0.108;34.749;2019-09-22T10:04:18.298421+00:00;P1;35.28
121;DHT22;56;-0.108;34.749;2019-09-22T10:04:20.060603+00:00;humidity;38.30
121;DHT22;56;-0.108;34.749;2019-09-22T10:04:20.060603+00:00;temperature;34.60
122;SDS011;56;-0.108;34.749;2019-09-22T10:06:48.933050+00:00;P2;31.70
122;SDS011;56;-0.108;34.749;2019-09-22T10:06:48.933050+00:00;P1;34.55
121;DHT22;56;-0.108;34.749;2019-09-22T10:06:50.863363+00:00;humidity;37.90
121;DHT22;56;-0.108;34.749;2019-09-22T10:06:50.863363+00:00;temperature;34.70
122;SDS011;56;-0.108;34.749;2019-09-22T10:09:19.568175+00:00;P2;32.85
122;SDS011;56;-0.108;34.749;2019-09-22T10:09:19.568175+00:00;P1;36.08
121;DHT22;56;-0.108;34.749;2019-09-22T10:09:21.490014+00:00;humidity;36.50
121;DHT22;56;-0.108;34.749;2019-09-22T10:09:21.490014+00:00;temperature;34.90
122;SDS011;56;-0.108;34.749;2019-09-22T10:11:50.704583+00:00;P2;32.55
122;SDS011;56;-0.108;34.749;2019-09-22T10:11:50.704583+00:00;P1;35.35
121;DHT22;56;-0.108;34.749;2019-09-22T10:11:52.418672+00:00;humidity;35.40
121;DHT22;56;-0.108;34.749;2019-09-22T10:11:52.418672+00:00;temperature;35.10
122;SDS011;56;-0.108;34.749;2019-09-22T10:14:21.849629+00:00;P2;32.15
122;SDS011;56;-0.108;34.749;2019-09-22T10:14:21.849629+00:00;P1;34.97
121;DHT22;56;-0.108;34.749;2019-09-22T10:14:23.499008+00:00;humidity;35.80
121;DHT22;56;-0.108;34.749;2019-09-22T10:14:23.499008+00:00;temperature;35.30
122;SDS011;56;-0.108;34.749;2019-09-22T10:16:53.659248+00:00;P2;31.95
122;SDS011;56;-0.108;34.749;2019-09-22T10:16:53.659248+00:00;P1;34.60
121;DHT22;56;-0.108;34.749;2019-09-22T10:16:55.415131+00:00;humidity;35.40
121;DHT22;56;-0.108;34.749;2019-09-22T10:16:55.415131+00:00;temperature;35.60
122;SDS011;56;-0.108;34.749;2019-09-22T10:19:25.602689+00:00;P2;32.08
122;SDS011;56;-0.108;34.749;2019-09-22T10:19:25.602689+00:00;P1;34.83
122;SDS011;56;-0.108;34.749;2019-09-22T10:21:54.569992+00:00;P2;32.53
122;SDS011;56;-0.108;34.749;2019-09-22T10:21:54.569992+00:00;P1;35.88
121;DHT22;56;-0.108;34.749;2019-09-22T10:21:56.304426+00:00;humidity;35.80
121;DHT22;56;-0.108;34.749;2019-09-22T10:21:56.304426+00:00;temperature;35.80
122;SDS011;56;-0.108;34.749;2019-09-22T10:24:25.857962+00:00;P2;32.17
122;SDS011;56;-0.108;34.749;2019-09-22T10:24:25.857962+00:00;P1;35.10
121;DHT22;56;-0.108;34.749;2019-09-22T10:24:27.692263+00:00;humidity;34.30
121;DHT22;56;-0.108;34.749;2019-09-22T10:24:27.692263+00:00;temperature;36.00
122;SDS011;56;-0.108;34.749;2019-09-22T10:26:57.404602+00:00;P2;32.22
122;SDS011;56;-0.108;34.749;2019-09-22T10:26:57.404602+00:00;P1;34.95
121;DHT22;56;-0.108;34.749;2019-09-22T10:26:59.237549+00:00;humidity;32.30
121;DHT22;56;-0.108;34.749;2019-09-22T10:26:59.237549+00:00;temperature;36.10
122;SDS011;56;-0.108;34.749;2019-09-22T10:29:29.650582+00:00;P2;32.20
122;SDS011;56;-0.108;34.749;2019-09-22T10:29:29.650582+00:00;P1;34.95
121;DHT22;56;-0.108;34.749;2019-09-22T10:29:31.334316+00:00;humidity;32.70
121;DHT22;56;-0.108;34.749;2019-09-22T10:29:31.334316+00:00;temperature;36.10
122;SDS011;56;-0.108;34.749;2019-09-22T10:32:00.334505+00:00;P2;37.33
122;SDS011;56;-0.108;34.749;2019-09-22T10:32:00.334505+00:00;P1;41.22
121;DHT22;56;-0.108;34.749;2019-09-22T10:32:02.691515+00:00;humidity;32.90
